"ID";"ElectDistrict";"Party";"Age";"Gender";"Independent";"Region";"EduLvl";"RegElected";"MP";"EuroMP"
"Tuomasjukka Saska";"Finland Proper";"VIHR";40;"M";0;"W-Finland";7;1;0;0
"Tuomikoski Juha";"Vaasa";"VIHR";50;"M";0;"Ostrobothnia";6;0;0;0
"Tynkkynen Oras";"Pirkanmaa";"VIHR";33;"M";0;"Pirkanmaa";6;1;1;0
"Unkuri Klaus";"Satakunta";"VIHR";20;"M";0;"Satakunta";3;0;0;0
"Vaisanen Kauko";"S-Savonia";"VIHR";56;"M";0;"S-Savonia";3;0;0;0
"Vakiparta Maria";"Satakunta";"VIHR";33;"F";0;"Satakunta";6;1;0;0
"Valkeapaa Niko";"Lapland";"VIHR";42;"M";0;"Lapland";0;0;0;0
"Vanhala-Selin Kristiina";"Tavastia";"VIHR";41;"F";0;"Paijat-Hame";6;1;0;0
"Vasko Ville";"Satakunta";"VIHR";29;"M";0;"Satakunta";6;1;0;0
"Vauhkonen Jouni";"C-Finland";"VIHR";52;"M";0;"C-Finland";7;0;0;0
"Velhonoja Matti";"Satakunta";"VIHR";50;"M";0;"Satakunta";6;0;0;0
"Venjarvi Anne";"Kymi";"VIHR";29;"F";0;"S-Karelia";3;0;0;0
"Vento Heikki";"S-Savonia";"VIHR";28;"M";0;"S-Savonia";0;1;0;0
"Vesikansa Sanna";"Helsinki";"VIHR";38;"F";0;"Uusimaa";6;1;0;0
"Virtanen Liisa";"Lapland";"VIHR";40;"F";0;"Lapland";6;1;0;0
"Virtanen Sami";"Kymi";"VIHR";37;"M";0;"Kymenlaakso";4;1;0;0
"von Essen Kristian";"Uusimaa";"VIHR";42;"M";0;"Uusimaa";3;1;0;0
"Vornanen Jukka";"Finland Proper";"VIHR";26;"M";0;"W-Finland";3;0;0;0
"Wallasvaara Martti";"Finland Proper";"VIHR";49;"M";0;"W-Finland";0;1;0;0
"Ylikahri Ville";"Helsinki";"VIHR";36;"M";0;"Uusimaa";6;1;0;0
"Ylipulli Sari";"Lapland";"VIHR";46;"F";0;"Lapland";6;1;0;0
"Ylonen Otso";"Finland Proper";"VIHR";46;"M";1;"W-Finland";6;0;0;0
"Yrjo-Koskinen Eero";"Tavastia";"VIHR";48;"M";0;"Tavastia Proper";6;1;0;0
"Yusuf Said";"Uusimaa";"VIHR";43;"M";0;"Uusimaa";0;0;0;0
"Rantanen Rauno";"Finland Proper";"YS";NA;NA;NA;NA;NA;NA;NA;NA
"Viitanen Tomi";"Finland Proper";"YS";NA;NA;NA;NA;NA;NA;NA;NA
